,file,image_height,image_width,class_name,cx,cy,bbox_w,bbox_h,cx_new,cy_new,bbox_w_new,bbox_h_new,bbox_w_new_log,bbox_h_new_log
320,s12\worker_dataset\24.png,423,606,boots,407,126,8,7,0.6716171617161716,0.2978723404255319,0.013201320132013201,0.016548463356973995,-4.327438444389479,-4.101462029990965
321,s12\worker_dataset\24.png,423,606,boots,420,125,8,10,0.693069306930693,0.29550827423167847,0.013201320132013201,0.02364066193853428,-4.327438444389479,-3.744787086052232
322,s12\worker_dataset\26.jpg,768,1024,hardhat,5,65,190,118,0.0048828125,0.08463541666666667,0.185546875,0.15364583333333334,-1.684447733438967,-1.8731051086820074
323,s12\worker_dataset\26.jpg,768,1024,hardhat,200,153,106,57,0.1953125,0.19921875,0.103515625,0.07421875,-2.268032711487386,-2.600738465313122
324,s12\worker_dataset\26.jpg,768,1024,hardhat,472,153,65,31,0.4609375,0.19921875,0.0634765625,0.040364583333333336,-2.757084535703816,-3.209802528662526
325,s12\worker_dataset\26.jpg,768,1024,hardhat,601,220,121,67,0.5869140625,0.2864583333333333,0.1181640625,0.08723958333333333,-2.135681260002712,-2.439097113756706
326,s12\worker_dataset\26.jpg,768,1024,hardhat,803,144,218,113,0.7841796875,0.1875,0.212890625,0.14713541666666666,-1.546976742810364,-1.9164019144353317
327,s12\worker_dataset\26.jpg,768,1024,vest,14,262,156,338,0.013671875,0.3411458333333333,0.15234375,0.4401041666666667,-1.881615798349916,-0.8207438376646533
328,s12\worker_dataset\26.jpg,768,1024,vest,183,263,137,208,0.1787109375,0.3424479166666667,0.1337890625,0.2708333333333333,-2.011490879771328,-1.3062516534463542
329,s12\worker_dataset\26.jpg,768,1024,vest,380,351,30,77,0.37109375,0.45703125,0.029296875,0.10026041666666667,-3.5302744239372976,-2.299984311293988
330,s12\worker_dataset\26.jpg,768,1024,vest,671,338,97,188,0.6552734375,0.4401041666666667,0.0947265625,0.24479166666666666,-2.3567608270960703,-1.407347770317723
331,s12\worker_dataset\26.jpg,768,1024,vest,716,430,298,237,0.69921875,0.5598958333333334,0.291015625,0.30859375,-1.2343783190940487,-1.175729592012541
332,s12\worker_dataset\26.jpg,768,1024,boots,473,611,64,25,0.4619140625,0.7955729166666666,0.0625,0.032552083333333336,-2.772588722239781,-3.4249139082794713
333,s12\worker_dataset\26.jpg,768,1024,boots,554,610,42,44,0.541015625,0.7942708333333334,0.041015625,0.057291666666666664,-3.1938021873160847,-2.859600099229411
334,s12\worker_dataset\26.jpg,768,1024,boots,294,646,73,31,0.287109375,0.8411458333333334,0.0712890625,0.040364583333333336,-2.641012364451062,-3.209802528662526
335,s12\worker_dataset\26.jpg,768,1024,boots,379,439,47,26,0.3701171875,0.5716145833333334,0.0458984375,0.033854166666666664,-3.0813242038893947,-3.38569319512619
336,s12\worker_dataset\26.jpg,768,1024,boots,252,689,87,41,0.24609375,0.8971354166666666,0.0849609375,0.053385416666666664,-2.4655636869448694,-2.9302176664433643
337,s12\worker_dataset\26.jpg,768,1024,boots,592,736,60,27,0.578125,0.9583333333333334,0.05859375,0.03515625,-2.8371272433773522,-3.347952867143343
338,s12\worker_dataset\27.jpeg,627,1200,hardhat,81,286,39,55,0.0675,0.45614035087719296,0.0325,0.08771929824561403,-3.4265151896464454,-2.4336133554004498
339,s12\worker_dataset\27.jpeg,627,1200,hardhat,538,2,96,87,0.4483333333333333,0.003189792663476874,0.08,0.13875598086124402,-2.5257286443082556,-1.975038421978337
340,s12\worker_dataset\27.jpeg,627,1200,vest,131,291,66,94,0.10916666666666666,0.46411483253588515,0.055,0.14992025518341306,-2.900422093749666,-1.8976517583629169
341,s12\worker_dataset\27.jpeg,627,1200,vest,521,57,160,209,0.43416666666666665,0.09090909090909091,0.13333333333333333,0.3333333333333333,-2.0149030205422647,-1.0986122886681098
342,s12\worker_dataset\27.jpeg,627,1200,boots,116,487,63,17,0.09666666666666666,0.7767145135566188,0.0525,0.02711323763955343,-2.946942109384559,-3.6077331965767048
343,s12\worker_dataset\27.jpeg,627,1200,boots,472,553,75,39,0.3933333333333333,0.8819776714513556,0.0625,0.06220095693779904,-2.772588722239781,-2.777384894503274
344,s12\worker_dataset\28.jpg,199,300,hardhat,120,13,50,60,0.4,0.06532663316582915,0.16666666666666666,0.3015075376884422,-1.791759469228055,-1.1989602625023918
345,s12\worker_dataset\28.jpg,199,300,hardhat,202,44,12,25,0.6733333333333333,0.22110552763819097,0.04,0.12562814070351758,-3.2188758248682006,-2.0744289998562917
346,s12\worker_dataset\28.jpg,199,300,vest,29,45,74,88,0.09666666666666666,0.22613065326633167,0.24666666666666667,0.44221105527638194,-1.3997173814520312,-0.8159680102462858
347,s12\worker_dataset\28.jpg,199,300,vest,215,58,27,60,0.7166666666666667,0.2914572864321608,0.09,0.3015075376884422,-2.4079456086518722,-1.1989602625023918
348,s12\worker_dataset\29.jpg,600,1000,hardhat,219,213,61,40,0.219,0.355,0.061,0.06666666666666667,-2.796881414808826,-2.70805020110221
349,s12\worker_dataset\29.jpg,600,1000,hardhat,377,189,59,35,0.377,0.315,0.059,0.058333333333333334,-2.8302178350764176,-2.841581593726733
350,s12\worker_dataset\29.jpg,600,1000,hardhat,507,185,64,37,0.507,0.30833333333333335,0.064,0.06166666666666667,-2.7488721956224653,-2.786011742571922
351,s12\worker_dataset\29.jpg,600,1000,hardhat,624,218,63,34,0.624,0.36333333333333334,0.063,0.056666666666666664,-2.7646205525906042,-2.870569130599985
352,s12\worker_dataset\29.jpg,600,1000,vest,197,278,93,97,0.197,0.4633333333333333,0.093,0.16166666666666665,-2.375155785828881,-1.8222186767127637
353,s12\worker_dataset\29.jpg,600,1000,vest,351,247,97,116,0.351,0.4116666666666667,0.097,0.19333333333333333,-2.333044300478754,-1.6433394641097818
354,s12\worker_dataset\29.jpg,600,1000,vest,511,233,91,129,0.511,0.3883333333333333,0.091,0.215,-2.396895772465287,-1.5371172508544744
355,s12\worker_dataset\29.jpg,600,1000,vest,628,272,80,111,0.628,0.4533333333333333,0.08,0.185,-2.5257286443082556,-1.6873994539038122
356,s12\worker_dataset\29.jpg,600,1000,boots,175,502,42,52,0.175,0.8366666666666667,0.042,0.08666666666666667,-3.170085660698769,-2.445685936634719
357,s12\worker_dataset\29.jpg,600,1000,boots,234,525,39,21,0.234,0.875,0.039,0.035,-3.2441936328524905,-3.3524072174927233
358,s12\worker_dataset\29.jpg,600,1000,boots,392,487,34,53,0.392,0.8116666666666666,0.034,0.08833333333333333,-3.3813947543659757,-2.4266377416640244
359,s12\worker_dataset\29.jpg,600,1000,boots,510,533,37,31,0.51,0.8883333333333333,0.037,0.051666666666666666,-3.2968373663379125,-2.962942450731
360,s12\worker_dataset\29.jpg,600,1000,boots,564,531,45,20,0.564,0.885,0.045,0.03333333333333333,-3.101092789211817,-3.4011973816621555
361,s12\worker_dataset\30.jpg,788,940,hardhat,119,49,34,23,0.12659574468085105,0.06218274111675127,0.036170212765957444,0.02918781725888325,-3.319519350647888,-3.5340038739287296
362,s12\worker_dataset\30.jpg,788,940,hardhat,378,187,89,48,0.4021276595744681,0.23730964467005075,0.09468085106382979,0.06091370558375635,-2.3572435055319096,-2.798297078949988
363,s12\worker_dataset\30.jpg,788,940,hardhat,185,460,50,25,0.19680851063829788,0.583756345177665,0.05319148936170213,0.031725888324873094,-2.9338568698359033,-3.4506222649896783
364,s12\worker_dataset\30.jpg,788,940,hardhat,780,305,45,30,0.8297872340425532,0.3870558375634518,0.047872340425531915,0.03807106598984772,-3.0392173854937297,-3.268300708195724
365,s12\worker_dataset\30.jpg,788,940,vest,96,97,78,71,0.10212765957446808,0.12309644670050761,0.08297872340425531,0.0901015228426396,-2.489171048574458,-2.406818212816564
366,s12\worker_dataset\30.jpg,788,940,vest,171,516,76,105,0.1819148936170213,0.6548223350253807,0.08085106382978724,0.13324873096446702,-2.5151465349777182,-2.0155377397003558
367,s12\worker_dataset\30.jpg,788,940,vest,350,318,157,173,0.3723404255319149,0.4035532994923858,0.16702127659574467,0.21954314720812182,-1.7896340699157416,-1.5162064953601002
368,s12\worker_dataset\30.jpg,788,940,vest,747,371,98,121,0.7946808510638298,0.47081218274111675,0.10425531914893617,0.15355329949238578,-2.260912396593478,-1.8737075442611382
369,s12\worker_dataset\30.jpg,788,940,mask,121,75,25,11,0.12872340425531914,0.09517766497461928,0.026595744680851064,0.013959390862944163,-3.6270040503958487,-4.271602817059509
370,s12\worker_dataset\30.jpg,788,940,mask,193,495,32,16,0.2053191489361702,0.6281725888324873,0.03404255319148936,0.02030456852791878,-3.380143972464323,-3.896909367618098
371,s12\worker_dataset\30.jpg,788,940,mask,414,257,53,47,0.44042553191489364,0.32614213197969544,0.05638297872340425,0.05964467005076142,-2.8755879617119278,-2.8193504881478204
372,s12\worker_dataset\30.jpg,788,940,mask,779,348,39,21,0.8287234042553191,0.4416243654822335,0.04148936170212766,0.0266497461928934,-3.1823182291344034,-3.6249756521344563
373,s12\worker_dataset\30.jpg,788,940,boots,132,738,52,13,0.14042553191489363,0.9365482233502538,0.05531914893617021,0.01649746192893401,-2.894636156682622,-4.104548732396342
374,s12\worker_dataset\30.jpg,788,940,boots,185,753,30,30,0.19680851063829788,0.9555837563451777,0.031914893617021274,0.03807106598984772,-3.4446824936018943,-3.268300708195724
375,s12\worker_dataset\30.jpg,788,940,boots,366,715,53,60,0.3893617021276596,0.9073604060913706,0.05638297872340425,0.07614213197969544,-2.8755879617119278,-2.5751535276357784
376,s12\worker_dataset\30.jpg,788,940,boots,753,678,24,44,0.801063829787234,0.8604060913705583,0.02553191489361702,0.05583756345177665,-3.667826044916104,-2.885308455939618
377,s12\worker_dataset\30.jpg,788,940,boots,782,650,46,37,0.8319148936170213,0.8248730964467005,0.04893617021276596,0.046954314720812185,-3.0172384787749547,-3.0585801772136545
378,s12\worker_dataset\30.jpg,788,940,boots,109,249,33,26,0.11595744680851064,0.315989847715736,0.035106382978723406,0.03299492385786802,-3.3493723137975695,-3.411401551836397
379,s12\worker_dataset\30.jpg,788,940,boots,158,240,21,38,0.16808510638297872,0.30456852791878175,0.022340425531914895,0.048223350253807105,-3.8013574375406267,-3.031911930131493
380,s12\worker_dataset\31.jpg,1024,1024,hardhat,440,38,138,87,0.4296875,0.037109375,0.134765625,0.0849609375,-2.0042181204422485,-2.4655636869448694
381,s12\worker_dataset\31.jpg,1024,1024,mask,467,140,86,60,0.4560546875,0.13671875,0.083984375,0.05859375,-2.4771245093459453,-2.8371272433773522
382,s12\worker_dataset\31.jpg,1024,1024,vest,407,217,206,291,0.3974609375,0.2119140625,0.201171875,0.2841796875,-1.603595636809872,-1.2581485384279605
383,s12\worker_dataset\31.jpg,1024,1024,boots,389,862,110,121,0.3798828125,0.841796875,0.107421875,0.1181640625,-2.230991439807037,-2.135681260002712
384,s12\worker_dataset\31.jpg,1024,1024,boots,577,873,65,131,0.5634765625,0.8525390625,0.0634765625,0.1279296875,-2.757084535703816,-2.0562744823983015
385,s12\worker_dataset\32.jpg,1200,866,hardhat,244,8,146,88,0.2817551963048499,0.006666666666666667,0.16859122401847576,0.07333333333333333,-1.7802782868540987,-2.6127400212978853
386,s12\worker_dataset\32.jpg,1200,866,hardhat,531,46,161,66,0.6131639722863741,0.03833333333333333,0.1859122401847575,0.055,-1.6824805435779722,-2.900422093749666
387,s12\worker_dataset\32.jpg,1200,866,vest,101,205,290,396,0.11662817551963048,0.17083333333333334,0.3348729792147806,0.33,-1.0940039855819155,-1.1086626245216111
388,s12\worker_dataset\32.jpg,1200,866,vest,453,243,260,370,0.523094688221709,0.2025,0.3002309468822171,0.30833333333333335,-1.2032032775469075,-1.1765738301378215
389,s12\worker_dataset\32.jpg,1200,866,boots,97,1096,87,80,0.11200923787528869,0.9133333333333333,0.10046189376443418,0.06666666666666667,-2.2979767899078514,-2.70805020110221
390,s12\worker_dataset\32.jpg,1200,866,boots,202,1121,123,58,0.23325635103926096,0.9341666666666667,0.1420323325635104,0.04833333333333333,-1.9517005531900178,-3.029633825229672
391,s12\worker_dataset\32.jpg,1200,866,boots,425,1106,100,67,0.4907621247113164,0.9216666666666666,0.11547344110854503,0.05583333333333333,-2.1587147225743437,-2.8853842163851255
392,s12\worker_dataset\32.jpg,1200,866,boots,567,1123,87,52,0.6547344110854504,0.9358333333333333,0.10046189376443418,0.043333333333333335,-2.2979767899078514,-3.138833117194664
393,s12\worker_dataset\33.jpg,439,660,hardhat,192,241,51,67,0.2909090909090909,0.5489749430523918,0.07727272727272727,0.15261958997722094,-2.5604142022961454,-1.8798067936842053
394,s12\worker_dataset\33.jpg,439,660,hardhat,241,267,43,50,0.36515151515151517,0.6082004555808656,0.06515151515151515,0.11389521640091116,-2.7310397193269087,-2.172476407647025
395,s12\worker_dataset\33.jpg,439,660,hardhat,302,240,47,44,0.4575757575757576,0.5466970387243736,0.07121212121212121,0.10022779043280182,-2.6420922333104127,-2.30030977915691
396,s12\worker_dataset\33.jpg,439,660,hardhat,387,262,44,53,0.5863636363636363,0.5968109339407744,0.06666666666666667,0.12072892938496584,-2.70805020110221,-2.1142074995230495
397,s12\worker_dataset\33.jpg,439,660,hardhat,446,248,63,58,0.6757575757575758,0.5649202733485194,0.09545454545454546,0.13211845102505695,-2.3491051086289385,-2.024056402528752
398,s12\worker_dataset\33.jpg,439,660,vest,164,142,77,107,0.24848484848484848,0.3234624145785877,0.11666666666666667,0.2437357630979499,-2.1484344131667874,-1.411670578613265
399,s12\worker_dataset\33.jpg,439,660,vest,247,166,54,91,0.37424242424242427,0.37813211845102507,0.08181818181818182,0.2072892938496583,-2.503255788456197,-1.5736399065583213
400,s12\worker_dataset\33.jpg,439,660,vest,306,174,53,73,0.4636363636363636,0.39635535307517084,0.0803030303030303,0.1662870159453303,-2.5219479214683496,-1.79403997192678
401,s12\worker_dataset\33.jpg,439,660,vest,367,192,58,73,0.556060606060606,0.43735763097949887,0.08787878787878788,0.1662870159453303,-2.431796824474052,-1.79403997192678
402,s12\worker_dataset\33.jpg,439,660,vest,438,158,67,93,0.6636363636363637,0.35990888382687924,0.10151515151515152,0.21184510250569477,-2.2875472156295054,-1.5518999199219154
403,s12\worker_dataset\33.jpg,439,660,boots,163,384,61,38,0.24696969696969698,0.8747152619589977,0.09242424242424242,0.08656036446469248,-2.38136597084716,-2.4469132533487854
404,s12\worker_dataset\33.jpg,439,660,boots,244,393,47,22,0.3696969696969697,0.8952164009111617,0.07121212121212121,0.05011389521640091,-2.6420922333104127,-2.9934569597168554
405,s12\worker_dataset\33.jpg,439,660,boots,298,362,33,40,0.45151515151515154,0.8246013667425968,0.05,0.09111617312072894,-2.995732273553991,-2.395619958961235
406,s12\worker_dataset\33.jpg,439,660,boots,334,370,24,31,0.5060606060606061,0.8428246013667426,0.03636363636363636,0.07061503416856492,-3.3141860046725258,-2.6505122085900252
407,s12\worker_dataset\33.jpg,439,660,boots,447,378,37,44,0.6772727272727272,0.8610478359908884,0.05606060606060606,0.10022779043280182,-2.8813219223762467,-2.30030977915691
408,s12\worker_dataset\34.jpg,1076,1440,hardhat,228,88,113,59,0.15833333333333333,0.08178438661710037,0.07847222222222222,0.05483271375464684,-2.545010573857706,-2.90346829681601
409,s12\worker_dataset\34.jpg,1076,1440,hardhat,518,153,119,58,0.3597222222222222,0.1421933085501859,0.08263888888888889,0.05390334572490706,-2.493274899458517,-2.9205627301753103
410,s12\worker_dataset\34.jpg,1076,1440,hardhat,750,119,118,53,0.5208333333333334,0.11059479553903345,0.08194444444444444,0.04925650557620818,-2.5017137681043815,-3.010713827169608
411,s12\worker_dataset\34.jpg,1076,1440,hardhat,1029,115,155,78,0.7145833333333333,0.10687732342007435,0.1076388888888889,0.0724907063197026,-2.2289732756508,-2.624296914032138
412,s12\worker_dataset\34.jpg,1076,1440,vest,183,211,185,256,0.12708333333333333,0.19609665427509293,0.1284722222222222,0.2379182156133829,-2.0520425674917218,-1.4358282962421673
413,s12\worker_dataset\34.jpg,1076,1440,vest,478,270,176,263,0.33194444444444443,0.25092936802973975,0.12222222222222222,0.24442379182156135,-2.1019143975318944,-1.4088517085439651
414,s12\worker_dataset\34.jpg,1076,1440,vest,732,268,172,230,0.5083333333333333,0.24907063197026022,0.11944444444444445,0.2137546468401487,-2.1249039157565934,-1.5429264317985343
415,s12\worker_dataset\34.jpg,1076,1440,vest,1014,268,195,212,0.7041666666666667,0.24907063197026022,0.13541666666666666,0.1970260223048327,-1.9993988340062996,-1.6244194660497173
416,s12\worker_dataset\34.jpg,1076,1440,boots,147,823,89,120,0.10208333333333333,0.7648698884758365,0.06180555555555556,0.11152416356877323,-2.7837620228379065,-2.1935139979396836
417,s12\worker_dataset\34.jpg,1076,1440,boots,234,806,114,94,0.1625,0.7490706319702602,0.07916666666666666,0.08736059479553904,-2.536199944175551,-2.4377109584517256
418,s12\worker_dataset\34.jpg,1076,1440,boots,413,829,68,78,0.28680555555555554,0.7704460966542751,0.04722222222222222,0.0724907063197026,-3.0528906873939397,-2.624296914032138
419,s12\worker_dataset\34.jpg,1076,1440,boots,568,822,98,65,0.39444444444444443,0.7639405204460966,0.06805555555555555,0.0604089219330855,-2.6874309138994743,-2.8066184708260926
420,s12\worker_dataset\34.jpg,1076,1440,boots,652,765,132,51,0.4527777777777778,0.7109665427509294,0.09166666666666666,0.047397769516728624,-2.3895964699836756,-3.049180107997404
421,s12\worker_dataset\34.jpg,1076,1440,boots,826,797,95,83,0.5736111111111111,0.7407063197026023,0.06597222222222222,0.07713754646840149,-2.7185215009695054,-2.562165132925132
422,s12\worker_dataset\34.jpg,1076,1440,boots,1040,749,66,93,0.7222222222222222,0.6960966542750929,0.04583333333333333,0.08643122676579926,-3.082743650543621,-2.4484062475684736
423,s12\worker_dataset\34.jpg,1076,1440,boots,1128,872,61,68,0.7833333333333333,0.8104089219330854,0.04236111111111111,0.06319702602230483,-3.161524528396735,-2.761498035545623
424,s12\worker_dataset\35.jpg,956,1300,hardhat,642,138,94,60,0.4938461538461538,0.14435146443514643,0.07230769230769231,0.06276150627615062,-2.6268247611796243,-2.7684133508293005
425,s12\worker_dataset\35.jpg,956,1300,hardhat,816,163,102,70,0.6276923076923077,0.1705020920502092,0.07846153846153846,0.07322175732217573,-2.545146730165357,-2.6142626710020425
426,s12\worker_dataset\35.jpg,956,1300,hardhat,975,160,116,107,0.75,0.16736401673640167,0.08923076923076922,0.11192468619246862,-2.4165293523432636,-2.189929078589495
427,s12\worker_dataset\35.jpg,956,1300,vest,613,232,139,192,0.4715384615384615,0.24267782426778242,0.10692307692307693,0.200836820083682,-2.235645610318936,-1.6052625410236196
428,s12\worker_dataset\35.jpg,956,1300,vest,831,279,114,212,0.6392307692307693,0.2918410041841004,0.0876923076923077,0.2217573221757322,-2.4339210950551324,-1.5061716383793888
429,s12\worker_dataset\35.jpg,956,1300,vest,997,282,193,241,0.7669230769230769,0.29497907949790797,0.14846153846153845,0.252092050209205,-1.9074293545447427,-1.3779609795607464
430,s12\worker_dataset\35.jpg,956,1300,boots,619,663,48,36,0.47615384615384615,0.6935146443514645,0.036923076923076927,0.03765690376569038,-3.298918532541737,-3.2792389745952915
431,s12\worker_dataset\35.jpg,956,1300,boots,684,646,73,37,0.5261538461538462,0.6757322175732218,0.05615384615384615,0.038702928870292884,-2.879660102301237,-3.251840000407177
432,s12\worker_dataset\35.jpg,956,1300,boots,873,704,42,41,0.6715384615384615,0.7364016736401674,0.03230769230769231,0.04288702928870293,-3.4324499251662597,-3.1491858463470934
433,s12\worker_dataset\35.jpg,956,1300,boots,944,725,70,41,0.7261538461538461,0.7583682008368201,0.05384615384615385,0.04288702928870293,-2.921624301400269,-3.1491858463470934
434,s12\worker_dataset\35.jpg,956,1300,boots,1063,795,54,57,0.8176923076923077,0.8315899581589958,0.04153846153846154,0.0596234309623431,-3.1811354968853536,-2.819706645216851
435,s12\worker_dataset\36.jpg,667,1000,hardhat,219,355,95,97,0.219,0.5322338830584707,0.095,0.1454272863568216,-2.353878387381596,-1.928079067412241
436,s12\worker_dataset\36.jpg,667,1000,hardhat,316,427,112,84,0.316,0.6401799100449775,0.112,0.12593703148425786,-2.1892564076870427,-2.07197324707231
437,s12\worker_dataset\36.jpg,667,1000,hardhat,659,105,66,50,0.659,0.15742128935532235,0.066,0.07496251874062969,-2.7181005369557116,-2.5907670404874774
438,s12\worker_dataset\36.jpg,667,1000,mask,295,102,58,56,0.295,0.15292353823088456,0.058,0.08395802098950525,-2.8473122684357177,-2.4774383551804746
439,s12\worker_dataset\36.jpg,667,1000,mask,432,228,53,42,0.432,0.34182908545727136,0.053,0.06296851574212893,-2.9374633654300153,-2.7651204276322554
440,s12\worker_dataset\36.jpg,667,1000,mask,604,34,60,34,0.604,0.050974512743628186,0.06,0.050974512743628186,-2.8134107167600364,-2.9764295212994623
441,s12\worker_dataset\36.jpg,667,1000,vest,225,154,150,120,0.225,0.23088455772113944,0.15,0.17991004497751126,-1.8971199848858813,-1.7152983031335776
442,s12\worker_dataset\36.jpg,667,1000,vest,420,290,122,122,0.42,0.43478260869565216,0.122,0.18290854572713644,-2.1037342342488805,-1.698769001182367
443,s12\worker_dataset\36.jpg,667,1000,vest,584,79,125,156,0.584,0.1184407796101949,0.125,0.23388305847076463,-2.0794415416798357,-1.4529340386660867
444,s12\worker_dataset\36.jpg,667,1000,boots,177,454,70,68,0.177,0.6806596701649176,0.07,0.10194902548725637,-2.659260036932778,-2.283282340739517
445,s12\worker_dataset\36.jpg,667,1000,boots,536,511,131,121,0.536,0.7661169415292354,0.131,0.18140929535232383,-2.0325579557809856,-1.7069995003188827
446,s12\worker_dataset\36.jpg,667,1000,boots,632,482,129,84,0.632,0.7226386806596702,0.129,0.12593703148425786,-2.047942874620465,-2.07197324707231
447,s12\worker_dataset\36.jpg,667,1000,boots,702,415,79,74,0.702,0.6221889055472264,0.079,0.11094452773613193,-2.5383074265151158,-2.198724952711454
448,s12\worker_dataset\37.jpg,275,184,hardhat,91,12,38,25,0.4945652173913043,0.04363636363636364,0.20652173913043478,0.09090909090909091,-1.5773495978825998,-2.3978952727983707
449,s12\worker_dataset\37.jpg,275,184,vest,75,56,69,83,0.4076086956521739,0.20363636363636364,0.375,0.3018181818181818,-0.9808292530117262,-1.1979304898699734
450,s12\worker_dataset\37.jpg,275,184,boots,108,235,20,20,0.5869565217391305,0.8545454545454545,0.10869565217391304,0.07272727272727272,-2.2192034840549946,-2.6210388241125804
451,s12\worker_dataset\37.jpg,275,184,boots,45,245,45,19,0.24456521739130435,0.8909090909090909,0.24456521739130435,0.06909090909090909,-1.4082732678386658,-2.672332118500131
452,s12\worker_dataset\38.jpg,387,600,hardhat,34,43,52,30,0.056666666666666664,0.1111111111111111,0.08666666666666667,0.07751937984496124,-2.445685936634719,-2.5572273113676265
453,s12\worker_dataset\38.jpg,387,600,hardhat,98,32,42,27,0.16333333333333333,0.082687338501292,0.07,0.06976744186046512,-2.659260036932778,-2.662587827025453
454,s12\worker_dataset\38.jpg,387,600,hardhat,163,43,44,31,0.27166666666666667,0.1111111111111111,0.07333333333333333,0.08010335917312661,-2.6127400212978853,-2.5244374885446357
455,s12\worker_dataset\38.jpg,387,600,hardhat,206,51,43,31,0.3433333333333333,0.13178294573643412,0.07166666666666667,0.08010335917312661,-2.635729539522584,-2.5244374885446357
456,s12\worker_dataset\38.jpg,387,600,hardhat,274,57,44,32,0.45666666666666667,0.14728682170542637,0.07333333333333333,0.082687338501292,-2.6127400212978853,-2.4926887902300554
457,s12\worker_dataset\38.jpg,387,600,hardhat,338,58,45,32,0.5633333333333334,0.14987080103359174,0.075,0.082687338501292,-2.5902671654458267,-2.4926887902300554
458,s12\worker_dataset\38.jpg,387,600,hardhat,389,41,48,25,0.6483333333333333,0.10594315245478036,0.08,0.06459948320413436,-2.5257286443082556,-2.739548868161581
459,s12\worker_dataset\38.jpg,387,600,hardhat,455,49,49,30,0.7583333333333333,0.12661498708010335,0.08166666666666667,0.07751937984496124,-2.50510935710552,-2.5572273113676265
460,s12\worker_dataset\38.jpg,387,600,hardhat,533,44,53,31,0.8883333333333333,0.11369509043927649,0.08833333333333333,0.08010335917312661,-2.4266377416640244,-2.5244374885446357
461,s12\worker_dataset\38.jpg,387,600,vest,4,95,67,141,0.006666666666666667,0.2454780361757106,0.11166666666666666,0.3643410852713178,-2.19223703582518,-1.0096648026516135
462,s12\worker_dataset\38.jpg,387,600,vest,76,86,63,107,0.12666666666666668,0.2222222222222222,0.105,0.27648578811369506,-2.2537949288246137,-1.2855958585678757
463,s12\worker_dataset\38.jpg,387,600,vest,144,96,56,114,0.24,0.24806201550387597,0.09333333333333334,0.29457364341085274,-2.371577964480997,-1.2222262446352863
464,s12\worker_dataset\38.jpg,387,600,vest,206,113,50,109,0.3433333333333333,0.29198966408268734,0.08333333333333333,0.28165374677002586,-2.4849066497880004,-1.267076810800638
465,s12\worker_dataset\38.jpg,387,600,vest,261,119,76,227,0.435,0.30749354005167956,0.12666666666666668,0.58656330749354,-2.0661963149298153,-0.5334746755483791
466,s12\worker_dataset\38.jpg,387,600,vest,343,120,50,87,0.5716666666666667,0.31007751937984496,0.08333333333333333,0.2248062015503876,-2.4849066497880004,-1.492516574375198
467,s12\worker_dataset\38.jpg,387,600,vest,395,102,59,97,0.6583333333333333,0.26356589147286824,0.09833333333333333,0.25064599483204136,-2.319392211310427,-1.383713714526399
468,s12\worker_dataset\38.jpg,387,600,vest,460,105,62,115,0.7666666666666667,0.2713178294573643,0.10333333333333333,0.2971576227390181,-2.2697952701710546,-1.2134925646665318
469,s12\worker_dataset\38.jpg,387,600,vest,531,101,62,109,0.885,0.26098191214470284,0.10333333333333333,0.28165374677002586,-2.2697952701710546,-1.267076810800638
470,s12\worker_dataset\38.jpg,387,600,boots,14,335,61,44,0.023333333333333334,0.8656330749354005,0.10166666666666667,0.11369509043927649,-2.286055791042835,-2.1742350591115205
471,s12\worker_dataset\38.jpg,387,600,boots,527,338,59,34,0.8783333333333333,0.8733850129198967,0.09833333333333333,0.08785529715762273,-2.319392211310427,-2.4320641684136204
472,s12\worker_dataset\39.jpg,1200,612,hardhat,113,376,94,48,0.184640522875817,0.31333333333333335,0.15359477124183007,0.04,-1.873437500242322,-3.2188758248682006
473,s12\worker_dataset\39.jpg,1200,612,hardhat,235,360,109,52,0.3839869281045752,0.3,0.1781045751633987,0.043333333333333335,-1.7253844002831824,-3.138833117194664
474,s12\worker_dataset\39.jpg,1200,612,hardhat,353,364,102,64,0.576797385620915,0.30333333333333334,0.16666666666666666,0.05333333333333334,-1.791759469228055,-2.9311937524164198
475,s12\worker_dataset\39.jpg,1200,612,vest,373,502,113,245,0.6094771241830066,0.41833333333333333,0.184640522875817,0.20416666666666666,-1.6893444637999855,-1.5888186252313647
476,s12\worker_dataset\39.jpg,1200,612,boots,468,947,47,90,0.7647058823529411,0.7891666666666667,0.07679738562091504,0.075,-2.5665846808022676,-2.5902671654458267
477,s12\worker_dataset\39.jpg,1200,612,boots,419,944,45,89,0.684640522875817,0.7866666666666666,0.07352941176470588,0.07416666666666667,-2.6100697927420065,-2.6014404660439516
478,s12\worker_dataset\39.jpg,1200,612,vest,24,452,39,77,0.0392156862745098,0.37666666666666665,0.06372549019607843,0.06416666666666666,-2.75317063638268,-2.746271413922408
479,s12\worker_dataset\39.jpg,1200,612,vest,68,481,52,18,0.1111111111111111,0.4008333333333333,0.08496732026143791,0.015,-2.4654885639308985,-4.199705077879927
480,s12\worker_dataset\39.jpg,1200,612,hardhat,42,570,38,48,0.06862745098039216,0.475,0.06209150326797386,0.04,-2.7791461227859404,-3.2188758248682006
481,s12\worker_dataset\42.jpg,750,750,hardhat,309,-1,204,184,0.412,-0.0013333333333333333,0.272,0.24533333333333332,-1.3019532126861397,-1.4051374489213706
